course_id,course_title,university,department,difficulty,rating,num_subscribers,num_reviews,num_lectures,content_duration,is_paid,price,description
1233350,Bitcoin Profits for Beginners,University of Pennsylvania,Business & Finance,Beginner,3.9,61,18,30,1.5 hours,True,100.0,A comprehensive beginner level course on Bitcoin Profits for Beginners. Includes 30 lectures spanning 1.5 hours of content. Trusted by 61 students worldwide.
572744,Trend Traders Club: How To Find And Trade Fast Moving Trends,University of Washington,Business & Finance,All Levels,3.7,1513,31,60,5.5 hours,True,75.0,"A comprehensive all levels level course on Trend Traders Club: How To Find And Trade Fast Moving Trends. Includes 60 lectures spanning 5.5 hours of content. Trusted by 1,513 students worldwide."
724062,Financial Statements Basics,University of Pennsylvania,Business & Finance,Beginner,3.6,1374,19,9,2 hours,True,20.0,"A comprehensive beginner level course on Financial Statements Basics. Includes 9 lectures spanning 2 hours of content. Trusted by 1,374 students worldwide."
474212,High performance Stock Trading using key Options techniques,University of Oxford,Business & Finance,All Levels,3.6,2103,15,6,1.5 hours,True,40.0,"A comprehensive all levels level course on High performance Stock Trading using key Options techniques. Includes 6 lectures spanning 1.5 hours of content. Trusted by 2,103 students worldwide."
771276,Introduction to Financial Statement Analysis,Cornell University,Business & Finance,Beginner,3.8,1480,25,25,1.5 hours,True,20.0,"A comprehensive beginner level course on Introduction to Financial Statement Analysis. Includes 25 lectures spanning 1.5 hours of content. Trusted by 1,480 students worldwide."
388164,Basics of Economics (College Level),Johns Hopkins University,Business & Finance,All Levels,3.7,2516,12,20,1.5 hours,True,25.0,"A comprehensive all levels level course on Basics of Economics (College Level). Includes 20 lectures spanning 1.5 hours of content. Trusted by 2,516 students worldwide."
133536,Stock Market Investing for Beginners,Stanford University,Business & Finance,Beginner,3.9,50855,2698,15,1.5 hours,False,0.0,"A comprehensive beginner level course on Stock Market Investing for Beginners. Includes 15 lectures spanning 1.5 hours of content. Trusted by 50,855 students worldwide."
655300,Accounting for Beginners : Learn Basics in under 1 Hour,UCLA,Business & Finance,Beginner,3.5,1971,13,20,1.5 hours,True,50.0,"A comprehensive beginner level course on Accounting for Beginners : Learn Basics in under 1 Hour. Includes 20 lectures spanning 1.5 hours of content. Trusted by 1,971 students worldwide."
949504,Straddle Options Trading - Profit in Any Market Direction,Johns Hopkins University,Business & Finance,All Levels,3.7,837,9,19,1 hour,True,200.0,A comprehensive all levels level course on Straddle Options Trading - Profit in Any Market Direction. Includes 19 lectures spanning 1 hour of content. Trusted by 837 students worldwide.
265960,Fundamentals of Forex Trading,Columbia University,Business & Finance,All Levels,3.6,17160,620,23,1 hour,False,0.0,"A comprehensive all levels level course on Fundamentals of Forex Trading. Includes 23 lectures spanning 1 hour of content. Trusted by 17,160 students worldwide."
680044,"Binary Options: Trading Strategies, 90% Accuracy and Signals",University of Pennsylvania,Business & Finance,Beginner,3.7,1723,38,24,1 hour,True,195.0,"A comprehensive beginner level course on Binary Options: Trading Strategies, 90% Accuracy and Signals. Includes 24 lectures spanning 1 hour of content. Trusted by 1,723 students worldwide."
923616,Website Investing 101 - Buying & Selling Online Businesses,Duke University,Business & Finance,All Levels,3.8,6811,151,51,2 hours,False,0.0,"A comprehensive all levels level course on Website Investing 101 - Buying & Selling Online Businesses. Includes 51 lectures spanning 2 hours of content. Trusted by 6,811 students worldwide."
741898,Practical Accounts & Bookkeeping Automated Overview,University of Pennsylvania,Business & Finance,All Levels,3.9,2060,17,30,4.5 hours,True,20.0,"A comprehensive all levels level course on Practical Accounts & Bookkeeping Automated Overview. Includes 30 lectures spanning 4.5 hours of content. Trusted by 2,060 students worldwide."
381330,Live Account - ETF Trading System - Hacking The Stock Market,University of Pennsylvania,Business & Finance,All Levels,3.5,2318,19,16,5 hours,True,150.0,"A comprehensive all levels level course on Live Account - ETF Trading System - Hacking The Stock Market. Includes 16 lectures spanning 5 hours of content. Trusted by 2,318 students worldwide."
545918,Stock Market Leverage: How to Start Trading Options Wisely,UCLA,Business & Finance,Beginner,3.9,2153,14,13,1.5 hours,True,95.0,"A comprehensive beginner level course on Stock Market Leverage: How to Start Trading Options Wisely. Includes 13 lectures spanning 1.5 hours of content. Trusted by 2,153 students worldwide."
191854,Stock Market Foundations,Stanford University,Business & Finance,Beginner,3.8,19339,794,9,2 hours,False,0.0,"A comprehensive beginner level course on Stock Market Foundations. Includes 9 lectures spanning 2 hours of content. Trusted by 19,339 students worldwide."
471546,Crash Course on Working Capital Management,Johns Hopkins University,Business & Finance,All Levels,3.8,3177,8,8,1 hour,True,20.0,"A comprehensive all levels level course on Crash Course on Working Capital Management. Includes 8 lectures spanning 1 hour of content. Trusted by 3,177 students worldwide."
866584,Advanced Accounting A Complete Study for CA / CMA / CFA / CS,Carnegie Mellon University,Business & Finance,All Levels,3.7,1535,16,462,62 hours,True,150.0,"A comprehensive all levels level course on Advanced Accounting A Complete Study for CA / CMA / CFA / CS. Includes 462 lectures spanning 62 hours of content. Trusted by 1,535 students worldwide."
889824,61% Profit In 1 Month - Crush Your Forex Trading Paradigm,Stanford University,Business & Finance,All Levels,3.7,1027,29,25,1.5 hours,True,20.0,"A comprehensive all levels level course on 61% Profit In 1 Month - Crush Your Forex Trading Paradigm. Includes 25 lectures spanning 1.5 hours of content. Trusted by 1,027 students worldwide."
1191504,How to create a routine Trading,Harvard University,Business & Finance,All Levels,3.7,307,8,5,8 mins,True,25.0,A comprehensive all levels level course on How to create a routine Trading. Includes 5 lectures spanning 8 mins of content. Trusted by 307 students worldwide.
585752,"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",University of Oxford,Business & Finance,All Levels,3.6,2096,48,29,41 mins,True,150.0,"A comprehensive all levels level course on Forex Trading Secrets |MT4 Robot (EA) inside, no coding. Includes 29 lectures spanning 41 mins of content. Trusted by 2,096 students worldwide."
671578,Forex SOS Course: Trading Tweaks And Working Forex Strategy,University of Oxford,Business & Finance,Beginner,4.0,1315,48,59,2.5 hours,True,50.0,"A comprehensive beginner level course on Forex SOS Course: Trading Tweaks And Working Forex Strategy. Includes 59 lectures spanning 2.5 hours of content. Trusted by 1,315 students worldwide."
151668,Introduction to Financial Modeling,Johns Hopkins University,Business & Finance,Intermediate,4.0,29167,1463,8,1.5 hours,False,0.0,"A comprehensive intermediate level course on Introduction to Financial Modeling. Includes 8 lectures spanning 1.5 hours of content. Trusted by 29,167 students worldwide."
1105344,Quantitative Aptitude for Banking & Competitive Examinations,Columbia University,Business & Finance,All Levels,3.7,1056,1,42,3 hours,True,50.0,"A comprehensive all levels level course on Quantitative Aptitude for Banking & Competitive Examinations. Includes 42 lectures spanning 3 hours of content. Trusted by 1,056 students worldwide."
44836,Option Spreads and Credit Spreads Bundle,Cornell University,Business & Finance,Advanced,3.9,2212,194,24,4.5 hours,True,180.0,"A comprehensive advanced level course on Option Spreads and Credit Spreads Bundle. Includes 24 lectures spanning 4.5 hours of content. Trusted by 2,212 students worldwide."
840300,B Com Accountancy I (Paper ECO 02 IGNOU),Columbia University,Business & Finance,All Levels,3.5,2946,6,284,31.5 hours,True,50.0,"A comprehensive all levels level course on B Com Accountancy I (Paper ECO 02 IGNOU). Includes 284 lectures spanning 31.5 hours of content. Trusted by 2,946 students worldwide."
1100054,FOREX TRADING - Learn in a quick + profitable way + support,NYU,Business & Finance,All Levels,4.0,271,48,47,3.5 hours,True,100.0,A comprehensive all levels level course on FOREX TRADING - Learn in a quick + profitable way + support. Includes 47 lectures spanning 3.5 hours of content. Trusted by 271 students worldwide.
421054,Auditing Basics (Professional Course Level),Johns Hopkins University,Business & Finance,All Levels,3.7,3771,10,35,2.5 hours,True,25.0,"A comprehensive all levels level course on Auditing Basics (Professional Course Level). Includes 35 lectures spanning 2.5 hours of content. Trusted by 3,771 students worldwide."
528784,Stock market Investing Encyclopedia: How to invest in stocks,UCLA,Business & Finance,Intermediate,3.7,3143,11,39,3 hours,True,200.0,"A comprehensive intermediate level course on Stock market Investing Encyclopedia: How to invest in stocks. Includes 39 lectures spanning 3 hours of content. Trusted by 3,143 students worldwide."
637430,Learn the basics of preparing accounting statements,University of Pennsylvania,Business & Finance,Intermediate,3.5,1951,30,20,33 mins,True,20.0,"A comprehensive intermediate level course on Learn the basics of preparing accounting statements. Includes 20 lectures spanning 33 mins of content. Trusted by 1,951 students worldwide."
236080,Elliott Wave -Forex Trading With The Elliott Wave Theory,Stanford University,Business & Finance,Advanced,3.5,4022,35,14,1 hour,True,90.0,"A comprehensive advanced level course on Elliott Wave -Forex Trading With The Elliott Wave Theory. Includes 14 lectures spanning 1 hour of content. Trusted by 4,022 students worldwide."
777444,Corporate Finance - A Brief Introduction,Duke University,Business & Finance,Beginner,3.8,11724,649,17,1.5 hours,False,0.0,"A comprehensive beginner level course on Corporate Finance - A Brief Introduction. Includes 17 lectures spanning 1.5 hours of content. Trusted by 11,724 students worldwide."
474238,Excel functions to analyze and visualize data,University of Oxford,Business & Finance,Intermediate,3.9,2283,54,16,2 hours,True,20.0,"A comprehensive intermediate level course on Excel functions to analyze and visualize data. Includes 16 lectures spanning 2 hours of content. Trusted by 2,283 students worldwide."
1245244,Building Financial Statements in Excel,Stanford University,Business & Finance,Beginner,3.7,1181,1,18,1 hour,True,35.0,"A comprehensive beginner level course on Building Financial Statements in Excel. Includes 18 lectures spanning 1 hour of content. Trusted by 1,181 students worldwide."
1051570,Transfer Pricing A Complete Analysis,Stanford University,Business & Finance,All Levels,3.5,1852,3,14,2.5 hours,True,50.0,"A comprehensive all levels level course on Transfer Pricing A Complete Analysis. Includes 14 lectures spanning 2.5 hours of content. Trusted by 1,852 students worldwide."
262370,Accounting: Get Hired Without Work Experience,Carnegie Mellon University,Business & Finance,All Levels,3.6,4661,187,20,1 hour,True,100.0,"A comprehensive all levels level course on Accounting: Get Hired Without Work Experience. Includes 20 lectures spanning 1 hour of content. Trusted by 4,661 students worldwide."
1188178,Forex Trading for Beginners - Basics,Carnegie Mellon University,Business & Finance,All Levels,3.9,989,9,11,1 hour,True,50.0,A comprehensive all levels level course on Forex Trading for Beginners - Basics. Includes 11 lectures spanning 1 hour of content. Trusted by 989 students worldwide.
824592,Basic Bookkeeping Hacks,Harvard University,Business & Finance,All Levels,3.6,5841,16,28,1.5 hours,True,20.0,"A comprehensive all levels level course on Basic Bookkeeping Hacks. Includes 28 lectures spanning 1.5 hours of content. Trusted by 5,841 students worldwide."
